DPM1	-24.1475167817694
SCYL3	-23.339312060224
C1orf112	-22.7357608958569
FUCA2	-20.4887193505413
GCLC	-19.4572750025411
NFYA	-19.2896360062131
STPG1	-19.2498594569877
NIPAL3	-19.2000126561576
LAS1L	-18.953700394042
ENPP4	-17.9621205749816
SEMA3F	-17.9596508897143
ANKIB1	-17.7615129073435
CYP51A1	-17.746175671251
KRIT1	-17.7037542573189
BAD	-17.6575281712103
LAP3	-17.5268092167649
MAD1L1	-17.1074857025578
LASP1	-17.0958549720459
SNX11	-17.0204926403061
M6PR	-16.9149733206188
KLHL13	-16.894821079439
ICA1	-16.8150050766498
DBNDD1	-16.6938502362236
CASP10	-16.5485604957186
TFPI	-16.4170400218469
NDUFAF7	-16.3504206815181
MTMR7	-16.2095697326245
SLC7A2	-16.180395256622
ARF5	-16.1663403579186
SARM1	-16.1645937260706
POLDIP2	-16.1626861381351
PLXND1	-16.0897007661929
AK2	-16.0166824960078
CD38	-15.8635449366829
FKBP4	-15.8321687300535
KDM1A	-15.3706719460966
HSPB6	-14.958288189282
SLC25A13	-14.5488272743481
CDC27	-14.46161813546
HCCS	-14.4569738862414
DVL2	-14.4438044347176
SLC25A5	-14.407220853239
MCUB	-14.4059150468548
HOXA11	-14.3017578903626
POLR2J	-14.2920501538299
DHX33	-14.2366199494261
LIG3	-14.2310457342421
RPAP3	-14.1925663810811
SPPL2B	-14.0594369644897
MSL3	-13.9021870742051
CREBBP	-13.881087577512
TSPOAP1	-13.7354447601559
MPO	-13.6916319631612
GCFC2	-13.6301805938661
WDR54	-13.5880055432187
CROT	-13.542877610013
ABCB4	-13.5305045099964
MYCBP2	-13.3783758477248
FBXL3	-13.3638025473605
PDK2	-13.2865033395664
LAMP2	-13.225925758401
YBX2	-12.9618583206085
MAP3K14	-12.9592184649544
AP2B1	-12.8656948740151
TNFRSF12A	-12.7378655719172
KDM7A	-12.5842727914843
AGK	-12.4938968131134
FARP2	-12.3933382375318
GGCT	-12.3703132546261
IFRD1	-12.2891035944551
COX10	-12.2717932907503
GTF2IRD1	-12.258532519931
PAF1	-12.2448114336889
VPS41	-12.2252774797813
ELAC2	-12.1848620623333
ARSD	-12.1739845249315
PNPLA4	-12.1367062551497
ADIPOR2	-12.1095179789389
CDKL3	-12.0582533155061
UPP2	-12.0233576345041
PRSS21	-11.9784997614451
PAFAH1B1	-11.8939577152921
NOS2	-11.8716797754828
GAS7	-11.8254371636742
TRAPPC6A	-11.7926088556593
MATK	-11.7727682187035
ST7L	-11.7365063931079
PAX6	-11.7115975870168
LUC7L	-11.698071524463
TSR3	-11.6500412840388
CRAMP1	-11.6171404543536
TEAD3	-11.6155793024115
DNAJC11	-11.5886234967324
MYLIP	-11.5766496532013
E2F2	-11.5749195041964
SYN1	-11.529914033552
CDKL5	-11.4552744427507
CDK11A	-11.4078719079843
CYB561	-11.3187409389435
SPAG9	-11.2812802734855
CELSR3	-11.2686845765289
PLEKHG6	-11.2651639531623
MPND	-11.2464082318603
MGST1	-11.2444527092974
CRY1	-11.2297553431267
PGLYRP1	-11.1920305338759
NFIX	-11.170511033654
MMP25	-11.1606095518808
PKD1	-11.1506958279633
MED24	-11.1121978552515
RHOBTB2	-11.0283431472614
HEATR5B	-11.0273375341912
RPS20	-11.0163506838954
FAM76A	-10.880934130754
TRAF3IP3	-10.872591340899
VTA1	-10.8243198724569
METTL13	-10.75040630457
ZNF207	-10.7196793820827
STARD3NL	-10.7098597434183
IFFO1	-10.6900146315537
GIPR	-10.6592777295185
NISCH	-10.600193292083
STAB1	-10.5726475491653
CD4	-10.5207174800392
LRRC23	-10.493350949163
LYPLA2	-10.4096257423275
CLCN6	-10.3914515591729
MRC2	-10.3593184838107
NME1-NME2	-10.3551509937933
BTBD7	-10.3228073224408
APBA3	-10.3174375273823
MKS1	-10.290340230523
AKAP8L	-10.2755680108681
LARS2	-10.169004928513
WIZ	-10.1235085531132
RABGAP1	-10.117913086113
QPCTL	-10.1109365550429
PPP5C	-10.0863766286065
MAP4K3	-10.0846537075266
TYROBP	-10.0599631362895
ERCC1	-10.0300961437413
CD22	-10.0188135685601
SEMA3B	-10.0025969677834
PRICKLE3	-9.99276713626141
ELOVL5	-9.94391690885499
ALOX5	-9.94193951274349
CALCOCO1	-9.94188531851178
UBR7	-9.91898783204822
PSMC4	-9.90351720648544
MAN2B2	-9.87692046482261
SLC25A39	-9.87610888632489
MVP	-9.8684172757745
PGM3	-9.84977103395632
RWDD2A	-9.83812074873029
CLK1	-9.78750656550653
POLR3B	-9.76634110169054
DNASE1L1	-9.70303657327718
DDX11	-9.69023348407751
HEBP1	-9.68337971423428
CAPN1	-9.62485573264727
SLC30A9	-9.57175934931627
COX15	-9.54870406351753
CCDC88C	-9.54606325430019
YAF2	-9.52950032648593
ZMYND11	-9.51838200919804
WAS	-9.44937083015271
NUDCD3	-9.39055833081232
ATP2C1	-9.32783205752686
SLC38A5	-9.3221501787682
RALBP1	-9.31827054346231
RUFY3	-9.31393269704545
SLC11A1	-9.29805214231817
AGPS	-9.28665541456826
STEEP1	-9.28562161469448
TTC27	-9.27179268809199
ZNF582	-9.25041785597599
PHLDB1	-9.18251202968435
PRDM11	-9.17442775501843
SNAI2	-9.16148903819862
CD74	-9.15297312922246
ZRANB1	-9.12653831232113
ADGRA2	-9.09948588226434
ZFP64	-9.05594294004634
MNAT1	-9.0425100054575
RUNX3	-9.03900597001393
MRE11	-9.03620598323883
SERPINB1	-9.02993946768541
SPAST	-8.98604697616666
AQR	-8.96889072171882
FHL1	-8.93940697129393
RTF2	-8.9314845182297
SLC45A4	-8.91790405895771
RNF10	-8.91100191892398
ZNF839	-8.90988397256167
RB1CC1	-8.85824765575929
ALAS1	-8.84054894182999
AKAP11	-8.82546836393682
GLRX2	-8.80990346230826
SNAPC1	-8.80699020604677
DEF6	-8.77888362672442
UBR2	-8.74374411402455
CCDC28A	-8.73000571891332
RRAGD	-8.7277809664111
HSF2	-8.72321310108384
PHF20	-8.71927784898169
KPNA6	-8.63714002154618
VIM	-8.6340576629971
RTEL1-TNFRSF6B	-8.62704756014578
FAS	-8.62440085854856
PRKCH	-8.57899931459019
VRK2	-8.53216107969201
TNFRSF1B	-8.52775060472899
POU2F2	-8.52117875084424
BRD9	-8.50208934430872
SNX1	-8.49210102054156
BCLAF1	-8.4740033447591
HMGB3	-8.40431865526273
BAK1	-8.38783180569562
IKZF2	-8.37982522462034
FAM13B	-8.37611594439024
EIPR1	-8.33317011011175
ALG1	-8.31697445737856
CHPF2	-8.30220212563686
LRRC7	-8.276019612578
FUT8	-8.26672610887053
GAB2	-8.23961156161196
MAP2K3	-8.21183307752733
TMSB10	-8.20974158348357
ASTE1	-8.2082442143938
PEX3	-8.19378314172365
SH3YL1	-8.18523765545367
FAM136A	-8.17640664810482
VCL	-8.16637141549289
DAPK2	-8.16335646659281
ADSS2	-8.15814329425355
TIMP2	-8.12552174125036
TBC1D23	-8.12409698257928
CUL3	-8.11909631846344
USP2	-8.10812762539473
TUBG2	-8.10115530771002
RPL26L1	-8.10068932181528
MFAP3	-8.0925322190064
MRI1	-8.08607135073294
PI4K2B	-7.99148678405817
EDC4	-7.95907854917778
MTREX	-7.93276833048618
ZFYVE16	-7.93129115515546
RIPOR1	-7.91956942032428
PNKP	-7.91511777769848
SPDL1	-7.8947037200145
STAU2	-7.89355432537091
SLC66A1	-7.88890563578588
CTNS	-7.8843381200718
RTN4R	-7.88300423596058
INPP4A	-7.85265569099008
LSG1	-7.83546417387404
TNC	-7.83072923461245
THAP3	-7.821807905969
MED17	-7.74520741700879
RETSAT	-7.73809241735046
CAPG	-7.73338835569028
LCP2	-7.66457143814363
ADRB1	-7.65909890748318
PHKA2	-7.64969435979469
CNTLN	-7.64717048600022
HSPA5	-7.63058417969112
GPM6B	-7.5966560219731
CTPS2	-7.5919905444083
FAM214A	-7.58448336365663
ARAP2	-7.58405529070451
CP	-7.52819286433109
KATNIP	-7.52409019444435
WWC3	-7.49989719987261
USP28	-7.47946792783044
HDAC9	-7.47399015876475
TSPAN17	-7.47035842940784
CC2D2A	-7.44105224918857
SNX29	-7.43098888561573
RSF1	-7.41787709162304
FAM120A	-7.40268477115535
COL9A2	-7.38089983625328
KITLG	-7.36050972681298
H6PD	-7.33996950350243
VAMP3	-7.33972927266764
UTS2	-7.31901812414281
EPN3	-7.30841094161835
RFC2	-7.29816893130592
CLPTM1L	-7.28995791168181
NEDD4L	-7.2868814288954
FOXP3	-7.27922747022397
PPP1R3F	-7.27330336703807
NEXMIF	-7.25981126045374
MCUR1	-7.22900685509608
BCAR1	-7.14856007957585
HERPUD1	-7.13486271805297
RAD51	-7.11875032537191
HEBP2	-7.09212951007526
MPHOSPH9	-7.07323681389307
PLEKHA5	-7.06930598074677
MSMO1	-7.0521241605618
KCNQ1	-6.98985191807539
LY75	-6.9604347432887
